game_id,metric,first_advantage_turn,advantage_player_index,advantage_deck_id
01124a8613e14d0ca396a8807cf9ce4f,unit,1,0,D002
01124a8613e14d0ca396a8807cf9ce4f,attack,1,0,D002
01124a8613e14d0ca396a8807cf9ce4f,health,1,0,D002
01190e2fea904db19a805882cc2a3769,unit,3,0,D002
01190e2fea904db19a805882cc2a3769,attack,2,1,D001
01190e2fea904db19a805882cc2a3769,health,2,0,D002
011c35b0ead447e4b830005f9bff9512,unit,2,1,D002
011c35b0ead447e4b830005f9bff9512,attack,2,1,D002
011c35b0ead447e4b830005f9bff9512,health,2,1,D002
01216968d1e4487b967fad9130ab8c34,unit,1,1,D002
01216968d1e4487b967fad9130ab8c34,attack,1,1,D002
01216968d1e4487b967fad9130ab8c34,health,1,1,D002
012c70dd004a4a4c9c7709a0e6b66dc1,unit,2,1,D001
012c70dd004a4a4c9c7709a0e6b66dc1,attack,2,1,D001
012c70dd004a4a4c9c7709a0e6b66dc1,health,2,1,D001
013bfd0318d342b78d97ebb4ef9be681,unit,2,0,D002
013bfd0318d342b78d97ebb4ef9be681,attack,3,0,D002
013bfd0318d342b78d97ebb4ef9be681,health,2,0,D002
013dbcad99234e5eb6278d18c8a0922f,unit,2,1,D002
013dbcad99234e5eb6278d18c8a0922f,attack,2,1,D002
013dbcad99234e5eb6278d18c8a0922f,health,2,1,D002
013e3ebe39f74002bc71525e7ff9f755,unit,1,1,D001
013e3ebe39f74002bc71525e7ff9f755,attack,1,1,D001
013e3ebe39f74002bc71525e7ff9f755,health,1,1,D001
015d39aa1be64b29b5498b6e7b659ca3,unit,2,0,D002
015d39aa1be64b29b5498b6e7b659ca3,attack,2,0,D002
015d39aa1be64b29b5498b6e7b659ca3,health,2,0,D002
015d408590884989a7e9d4e80e39a5bb,unit,2,1,D002
015d408590884989a7e9d4e80e39a5bb,attack,2,1,D002
015d408590884989a7e9d4e80e39a5bb,health,2,1,D002
016093aa0b604c2a9eac413db6ca7fa2,unit,2,1,D002
016093aa0b604c2a9eac413db6ca7fa2,attack,2,1,D002
016093aa0b604c2a9eac413db6ca7fa2,health,2,1,D002
01674d09207d4683a9e5c9d76504a6e0,unit,2,1,D002
01674d09207d4683a9e5c9d76504a6e0,attack,2,1,D002
01674d09207d4683a9e5c9d76504a6e0,health,2,1,D002
01682a2274244032963d4e219a144641,unit,1,0,D001
01682a2274244032963d4e219a144641,attack,1,0,D001
01682a2274244032963d4e219a144641,health,1,0,D001
016ebcd950e44ecebf6ab904b10d0434,unit,2,0,D002
016ebcd950e44ecebf6ab904b10d0434,attack,2,0,D002
016ebcd950e44ecebf6ab904b10d0434,health,2,0,D002
0171416cefe24bd1ac1133c010ade6cf,unit,1,1,D001
0171416cefe24bd1ac1133c010ade6cf,attack,1,1,D001
0171416cefe24bd1ac1133c010ade6cf,health,1,1,D001
0173419c48d844cab65c8088590ccd97,unit,4,0,D001
0173419c48d844cab65c8088590ccd97,attack,4,0,D001
0173419c48d844cab65c8088590ccd97,health,4,0,D001
01791964859346aa8c6869ebd3765fe8,unit,2,1,D001
01791964859346aa8c6869ebd3765fe8,attack,2,1,D001
01791964859346aa8c6869ebd3765fe8,health,2,1,D001
0179cda7ba2d45c6848a6528efae4c56,unit,4,0,D002
0179cda7ba2d45c6848a6528efae4c56,attack,2,1,D001
0179cda7ba2d45c6848a6528efae4c56,health,2,0,D002
017a6282d30d4159848d0fe6e565ce5e,unit,2,1,D002
017a6282d30d4159848d0fe6e565ce5e,attack,2,1,D002
017a6282d30d4159848d0fe6e565ce5e,health,2,1,D002
0182c330996649848378a15a1b776327,unit,2,1,D002
0182c330996649848378a15a1b776327,attack,2,1,D002
0182c330996649848378a15a1b776327,health,2,1,D002
0190667a1af54e2ab4b47b4c6a4319ca,unit,1,0,D001
0190667a1af54e2ab4b47b4c6a4319ca,attack,1,0,D001
0190667a1af54e2ab4b47b4c6a4319ca,health,1,0,D001
019d0780985b4f53910cb26a9814a1b3,unit,2,0,D001
019d0780985b4f53910cb26a9814a1b3,attack,2,0,D001
019d0780985b4f53910cb26a9814a1b3,health,2,0,D001
01a3d7aaee0545b08e83455acbb195a4,unit,2,1,D002
01a3d7aaee0545b08e83455acbb195a4,attack,2,1,D002
01a3d7aaee0545b08e83455acbb195a4,health,2,1,D002
01b134c2f4e843ada6abc8360632ee64,unit,2,0,D002
01b134c2f4e843ada6abc8360632ee64,attack,2,0,D002
01b134c2f4e843ada6abc8360632ee64,health,2,0,D002
01c95280ada24a8fb83209174110fe1b,unit,2,0,D002
01c95280ada24a8fb83209174110fe1b,attack,2,0,D002
01c95280ada24a8fb83209174110fe1b,health,2,0,D002
01dcedb7c7934fddba030c5df64663ee,unit,2,1,D001
01dcedb7c7934fddba030c5df64663ee,attack,2,1,D001
01dcedb7c7934fddba030c5df64663ee,health,2,1,D001
01f5ea35da344d5eb4ea29b51321b4b7,unit,3,0,D001
01f5ea35da344d5eb4ea29b51321b4b7,attack,3,0,D001
01f5ea35da344d5eb4ea29b51321b4b7,health,3,0,D001
0206100e572e49de89b498714460ef29,unit,2,0,D002
0206100e572e49de89b498714460ef29,attack,2,0,D002
0206100e572e49de89b498714460ef29,health,1,1,D001
02084a86e0004d91b24ac6a62062912e,unit,3,1,D002
02084a86e0004d91b24ac6a62062912e,attack,3,1,D002
02084a86e0004d91b24ac6a62062912e,health,3,1,D002
020862c71d714f9b92c595f281d9f07c,unit,2,0,D002
020862c71d714f9b92c595f281d9f07c,attack,2,0,D002
020862c71d714f9b92c595f281d9f07c,health,2,0,D002
02121909872d4ee4b247995536738ea1,unit,2,0,D002
02121909872d4ee4b247995536738ea1,attack,2,0,D002
02121909872d4ee4b247995536738ea1,health,2,0,D002
021fdad9eca0464f8d313d63ec5ba22b,unit,5,1,D002
021fdad9eca0464f8d313d63ec5ba22b,attack,2,0,D001
021fdad9eca0464f8d313d63ec5ba22b,health,2,0,D001
0222dc65d2f2429f90bce0c2c885aa5a,unit,1,0,D002
0222dc65d2f2429f90bce0c2c885aa5a,attack,1,0,D002
0222dc65d2f2429f90bce0c2c885aa5a,health,1,0,D002
022981195da046fdb99dcc10990b675b,unit,2,0,D002
022981195da046fdb99dcc10990b675b,attack,2,0,D002
022981195da046fdb99dcc10990b675b,health,2,0,D002
0230f204b5fd4e61895bbf5a7c7a9687,unit,2,1,D002
0230f204b5fd4e61895bbf5a7c7a9687,attack,2,1,D002
0230f204b5fd4e61895bbf5a7c7a9687,health,2,1,D002
0238b13d7fde4b1bb296a627949f7f58,unit,1,0,D001
0238b13d7fde4b1bb296a627949f7f58,attack,1,0,D001
0238b13d7fde4b1bb296a627949f7f58,health,1,0,D001
024c085fdd9c4d498a42e9b2be7b1cb8,unit,4,1,D002
024c085fdd9c4d498a42e9b2be7b1cb8,attack,4,1,D002
024c085fdd9c4d498a42e9b2be7b1cb8,health,4,1,D002
0254aad3539645b5bab6611f80ae1e03,unit,1,0,D002
0254aad3539645b5bab6611f80ae1e03,attack,1,0,D002
0254aad3539645b5bab6611f80ae1e03,health,1,0,D002
026ff9e7f81a45c6901b85573f48fb56,unit,2,0,D001
026ff9e7f81a45c6901b85573f48fb56,attack,2,0,D001
026ff9e7f81a45c6901b85573f48fb56,health,2,0,D001
02786fb8d8e245bfa6ff0e32cde14214,unit,2,1,D001
02786fb8d8e245bfa6ff0e32cde14214,attack,2,1,D001
02786fb8d8e245bfa6ff0e32cde14214,health,2,1,D001
027bad11492640cd862018e292844518,unit,1,1,D001
027bad11492640cd862018e292844518,attack,1,1,D001
027bad11492640cd862018e292844518,health,1,1,D001
028f0d965edd43adae16d976917850cb,unit,1,1,D001
028f0d965edd43adae16d976917850cb,attack,1,1,D001
028f0d965edd43adae16d976917850cb,health,1,1,D001
02920af6c85c464cb51cf8a61f5620c0,unit,3,0,D001
02920af6c85c464cb51cf8a61f5620c0,attack,3,0,D001
02920af6c85c464cb51cf8a61f5620c0,health,3,0,D001
029afe4d49ee4ad58cf2caa45b5df67b,unit,1,1,D001
029afe4d49ee4ad58cf2caa45b5df67b,attack,1,1,D001
029afe4d49ee4ad58cf2caa45b5df67b,health,1,1,D001
02b962af8178485f807f685dfc9635c5,unit,2,1,D002
02b962af8178485f807f685dfc9635c5,attack,2,1,D002
02b962af8178485f807f685dfc9635c5,health,2,1,D002
02c5b0d44fd343ae8135081b23c77210,unit,2,1,D002
02c5b0d44fd343ae8135081b23c77210,attack,2,1,D002
02c5b0d44fd343ae8135081b23c77210,health,2,1,D002
02c7d1eac731460bb9a35f96d9fec7f2,unit,2,1,D002
02c7d1eac731460bb9a35f96d9fec7f2,attack,2,1,D002
02c7d1eac731460bb9a35f96d9fec7f2,health,2,1,D002
02e62a5aefa64240917417e4eb6d82e1,unit,5,0,D001
02e62a5aefa64240917417e4eb6d82e1,attack,3,0,D001
02e62a5aefa64240917417e4eb6d82e1,health,4,0,D001
02e8aaa5fc5442fea6ec7d170b5c8244,unit,2,1,D001
02e8aaa5fc5442fea6ec7d170b5c8244,attack,2,1,D001
02e8aaa5fc5442fea6ec7d170b5c8244,health,2,1,D001
02e8eadddd684f428150b9aa4179c866,unit,6,0,D002
02e8eadddd684f428150b9aa4179c866,attack,2,1,D001
02e8eadddd684f428150b9aa4179c866,health,2,1,D001
031ffa18c77045ee95e7ab37571b9121,unit,2,1,D001
031ffa18c77045ee95e7ab37571b9121,attack,2,1,D001
031ffa18c77045ee95e7ab37571b9121,health,2,1,D001
0325db1b36d0457b9af9da9132cdc07a,unit,4,1,D002
0325db1b36d0457b9af9da9132cdc07a,attack,4,1,D002
0325db1b36d0457b9af9da9132cdc07a,health,5,0,D001
033df360384540e0802a73e2084cf06c,unit,5,0,D002
033df360384540e0802a73e2084cf06c,attack,2,1,D001
033df360384540e0802a73e2084cf06c,health,3,1,D001
0341e5a144064332bdbc804081544549,unit,1,0,D002
0341e5a144064332bdbc804081544549,attack,1,0,D002
0341e5a144064332bdbc804081544549,health,1,0,D002
0351a3d306814bd1a5c1d944e060579b,unit,2,1,D002
0351a3d306814bd1a5c1d944e060579b,attack,2,1,D002
0351a3d306814bd1a5c1d944e060579b,health,3,1,D002
035217d5ff1f468abe94fc312d77f65e,unit,3,1,D002
035217d5ff1f468abe94fc312d77f65e,attack,3,1,D002
035217d5ff1f468abe94fc312d77f65e,health,3,1,D002
035d2f9b73c04fb597cc9e6e04c5d81f,unit,4,0,D002
035d2f9b73c04fb597cc9e6e04c5d81f,attack,4,0,D002
035d2f9b73c04fb597cc9e6e04c5d81f,health,1,1,D001
035d43b08cae4ccf83bda730fd881906,unit,1,0,D001
035d43b08cae4ccf83bda730fd881906,attack,1,0,D001
035d43b08cae4ccf83bda730fd881906,health,1,0,D001
03995a9f5cba426a975c9c10c6b703b3,unit,2,1,D001
03995a9f5cba426a975c9c10c6b703b3,attack,2,1,D001
03995a9f5cba426a975c9c10c6b703b3,health,2,1,D001
0399cc659b0c46a0a6e9417d930e5b77,unit,2,1,D001
0399cc659b0c46a0a6e9417d930e5b77,attack,2,1,D001
0399cc659b0c46a0a6e9417d930e5b77,health,2,1,D001
03cabfb3be2640529e5b616a0aff946d,unit,3,1,D001
03cabfb3be2640529e5b616a0aff946d,attack,3,1,D001
03cabfb3be2640529e5b616a0aff946d,health,3,1,D001
03d71a6c1aec464698c8fcbfc6180a60,unit,2,0,D002
03d71a6c1aec464698c8fcbfc6180a60,attack,2,0,D002
03d71a6c1aec464698c8fcbfc6180a60,health,2,0,D002
03eb1578d3ac428ba8ca7ffb2ef809d5,unit,2,0,D002
03eb1578d3ac428ba8ca7ffb2ef809d5,attack,2,0,D002
03eb1578d3ac428ba8ca7ffb2ef809d5,health,2,0,D002
03f2db4b6f9f432e9ea16069006905b0,unit,2,1,D002
03f2db4b6f9f432e9ea16069006905b0,attack,2,1,D002
03f2db4b6f9f432e9ea16069006905b0,health,2,1,D002
03fbcc7438aa4da482f4b2d146eed98f,unit,2,1,D001
03fbcc7438aa4da482f4b2d146eed98f,attack,2,1,D001
03fbcc7438aa4da482f4b2d146eed98f,health,2,1,D001
040b9d2c7fd94f9db49be0af3b6238d4,unit,2,1,D001
040b9d2c7fd94f9db49be0af3b6238d4,attack,2,1,D001
040b9d2c7fd94f9db49be0af3b6238d4,health,2,1,D001
040c13ebff7946afbbbaf6d31bb8c21a,unit,3,1,D001
040c13ebff7946afbbbaf6d31bb8c21a,attack,2,1,D001
040c13ebff7946afbbbaf6d31bb8c21a,health,1,1,D001
041838f5d4924ce18ec123b31c6167ea,unit,2,1,D002
041838f5d4924ce18ec123b31c6167ea,attack,3,1,D002
041838f5d4924ce18ec123b31c6167ea,health,2,1,D002
042a537842bc4dc1ad78a1a1fa3c6bc2,unit,5,0,D002
042a537842bc4dc1ad78a1a1fa3c6bc2,attack,2,0,D002
042a537842bc4dc1ad78a1a1fa3c6bc2,health,2,0,D002
043826f3b5d84214a5e083f7252748d7,unit,2,0,D002
043826f3b5d84214a5e083f7252748d7,attack,2,0,D002
043826f3b5d84214a5e083f7252748d7,health,2,0,D002
043e0a049334463d9b84aa386e03487d,unit,2,1,D002
043e0a049334463d9b84aa386e03487d,attack,2,1,D002
043e0a049334463d9b84aa386e03487d,health,2,1,D002
044e374a527141af8e118ecab1750edd,unit,2,1,D002
044e374a527141af8e118ecab1750edd,attack,2,1,D002
044e374a527141af8e118ecab1750edd,health,2,1,D002
045140731f0449c4b351ca2d9247d0c4,unit,2,1,D002
045140731f0449c4b351ca2d9247d0c4,attack,2,1,D002
045140731f0449c4b351ca2d9247d0c4,health,2,1,D002
045aa189d89a4d13af4105f380a0ca7f,unit,2,1,D001
045aa189d89a4d13af4105f380a0ca7f,attack,2,1,D001
045aa189d89a4d13af4105f380a0ca7f,health,2,1,D001
0467752aac5f45eab5c3a75b6e47679b,unit,1,0,D002
0467752aac5f45eab5c3a75b6e47679b,attack,1,0,D002
0467752aac5f45eab5c3a75b6e47679b,health,1,0,D002
04692377e43b4514881514dab5a87cee,unit,4,0,D002
04692377e43b4514881514dab5a87cee,attack,2,1,D001
04692377e43b4514881514dab5a87cee,health,2,1,D001
04be09db4c6c4bcabb3535d492ca6f76,unit,5,0,D002
04be09db4c6c4bcabb3535d492ca6f76,attack,4,0,D002
04be09db4c6c4bcabb3535d492ca6f76,health,4,0,D002
04fe9f1175d7417e8fdfff937ca77bc3,unit,1,1,D001
04fe9f1175d7417e8fdfff937ca77bc3,attack,1,1,D001
04fe9f1175d7417e8fdfff937ca77bc3,health,1,1,D001
050f7dd442cf499fa32c19da4c078a83,unit,1,1,D002
050f7dd442cf499fa32c19da4c078a83,attack,1,1,D002
050f7dd442cf499fa32c19da4c078a83,health,1,1,D002
0518e06612a44a2ca97d1d0d8b389e6c,unit,1,1,D001
0518e06612a44a2ca97d1d0d8b389e6c,attack,1,1,D001
0518e06612a44a2ca97d1d0d8b389e6c,health,1,1,D001
051ebd6ad1554d23b71e4b6e98b8a6d2,unit,2,1,D001
051ebd6ad1554d23b71e4b6e98b8a6d2,attack,2,1,D001
051ebd6ad1554d23b71e4b6e98b8a6d2,health,2,1,D001
052c72040aaf4322ac01906daad0390a,unit,2,1,D001
052c72040aaf4322ac01906daad0390a,attack,2,1,D001
052c72040aaf4322ac01906daad0390a,health,2,1,D001
0534476f05cc4fd8aae5dcd5baa9b5fc,unit,1,0,D002
0534476f05cc4fd8aae5dcd5baa9b5fc,attack,1,0,D002
0534476f05cc4fd8aae5dcd5baa9b5fc,health,1,0,D002
053d0b259ccd4361a543dd77aa8c3cc5,unit,2,1,D001
053d0b259ccd4361a543dd77aa8c3cc5,attack,2,1,D001
053d0b259ccd4361a543dd77aa8c3cc5,health,2,1,D001
0544ec9e091d493490c440549c81ec43,unit,4,0,D002
0544ec9e091d493490c440549c81ec43,attack,3,0,D002
0544ec9e091d493490c440549c81ec43,health,3,1,D001
05650f923cb84578abbf2395813e9dcb,unit,2,1,D002
05650f923cb84578abbf2395813e9dcb,attack,2,1,D002
05650f923cb84578abbf2395813e9dcb,health,2,1,D002
057083f7e98d455bba2f1e06b0860669,unit,2,1,D001
057083f7e98d455bba2f1e06b0860669,attack,2,1,D001
057083f7e98d455bba2f1e06b0860669,health,2,1,D001
057c168b53564f9bb819453e71482c5e,unit,2,1,D001
057c168b53564f9bb819453e71482c5e,attack,2,1,D001
057c168b53564f9bb819453e71482c5e,health,2,1,D001
05af8c3c650043fcb2452d2965ff6476,unit,1,0,D002
05af8c3c650043fcb2452d2965ff6476,attack,1,0,D002
05af8c3c650043fcb2452d2965ff6476,health,1,0,D002
05b129592522419b9eec10e944c579d7,unit,2,1,D002
05b129592522419b9eec10e944c579d7,attack,2,1,D002
05b129592522419b9eec10e944c579d7,health,2,1,D002
05c01982839a44d19fd66924ad16a9b7,unit,2,1,D001
05c01982839a44d19fd66924ad16a9b7,attack,2,1,D001
05c01982839a44d19fd66924ad16a9b7,health,2,1,D001
05c91c82e3b44303a100d910d723e2c0,unit,1,0,D002
05c91c82e3b44303a100d910d723e2c0,attack,1,0,D002
05c91c82e3b44303a100d910d723e2c0,health,1,0,D002
05eb43efcdb84850b145938f35ee03e9,unit,2,1,D001
05eb43efcdb84850b145938f35ee03e9,attack,2,1,D001
05eb43efcdb84850b145938f35ee03e9,health,2,1,D001
05ee1685951b4b6399111e5b6edb2804,unit,2,1,D001
05ee1685951b4b6399111e5b6edb2804,attack,2,1,D001
05ee1685951b4b6399111e5b6edb2804,health,2,1,D001
05f316b9e0e74cf493dcdba939578dc1,unit,1,1,D002
05f316b9e0e74cf493dcdba939578dc1,attack,1,1,D002
05f316b9e0e74cf493dcdba939578dc1,health,1,1,D002
061514abb64043eca3d9c40e3d82e886,unit,2,1,D001
061514abb64043eca3d9c40e3d82e886,attack,2,1,D001
061514abb64043eca3d9c40e3d82e886,health,2,1,D001
0621ad4fe16b47d3bfff18e81e815736,unit,3,0,D002
0621ad4fe16b47d3bfff18e81e815736,attack,3,0,D002
0621ad4fe16b47d3bfff18e81e815736,health,1,1,D001
06270745b28549a08ff7c89cab961952,unit,3,0,D002
06270745b28549a08ff7c89cab961952,attack,3,0,D002
06270745b28549a08ff7c89cab961952,health,3,0,D002
062c5284be5744dd9690583dd1d35107,unit,2,1,D001
062c5284be5744dd9690583dd1d35107,attack,2,1,D001
062c5284be5744dd9690583dd1d35107,health,2,1,D001
0632cc7b60e74824949ac691fc2b29ff,unit,1,0,D002
0632cc7b60e74824949ac691fc2b29ff,attack,1,0,D002
0632cc7b60e74824949ac691fc2b29ff,health,1,0,D002
063c740f87fb472ca22fc99c34ec4e66,unit,1,1,D002
063c740f87fb472ca22fc99c34ec4e66,attack,1,1,D002
063c740f87fb472ca22fc99c34ec4e66,health,1,1,D002
063fca424e0747aa9e18b12df50ccc02,unit,3,1,D001
063fca424e0747aa9e18b12df50ccc02,attack,3,1,D001
063fca424e0747aa9e18b12df50ccc02,health,3,1,D001
0641a0a5a7e340b28d481ac71694b770,unit,1,1,D001
0641a0a5a7e340b28d481ac71694b770,attack,1,1,D001
0641a0a5a7e340b28d481ac71694b770,health,1,1,D001
06474439e91140d9ab5cbdd42a26100f,unit,1,1,D001
06474439e91140d9ab5cbdd42a26100f,attack,1,1,D001
06474439e91140d9ab5cbdd42a26100f,health,1,1,D001
0652c6c55ab342699e8d3ac26660c234,unit,2,1,D001
0652c6c55ab342699e8d3ac26660c234,attack,2,1,D001
0652c6c55ab342699e8d3ac26660c234,health,2,1,D001
0677072ee08e40b3bc2a8ff7a0aaeb86,unit,1,0,D002
0677072ee08e40b3bc2a8ff7a0aaeb86,attack,1,0,D002
0677072ee08e40b3bc2a8ff7a0aaeb86,health,1,0,D002
0680386b2aec47d98fc437c85039eb90,unit,3,0,D001
0680386b2aec47d98fc437c85039eb90,attack,3,0,D001
0680386b2aec47d98fc437c85039eb90,health,3,0,D001
069946d40f47459cbd8a22e82e4d6496,unit,3,0,D002
069946d40f47459cbd8a22e82e4d6496,attack,3,0,D002
069946d40f47459cbd8a22e82e4d6496,health,3,0,D002
06b0a797c1c944789c99973ff86062db,unit,2,1,D001
06b0a797c1c944789c99973ff86062db,attack,2,1,D001
06b0a797c1c944789c99973ff86062db,health,2,1,D001
06c2c1cad2024f609eaceda1e82e69cf,unit,2,1,D002
06c2c1cad2024f609eaceda1e82e69cf,attack,2,1,D002
06c2c1cad2024f609eaceda1e82e69cf,health,2,1,D002
06e075c7e29e4b9faccb185e6f466252,unit,2,1,D001
06e075c7e29e4b9faccb185e6f466252,attack,2,1,D001
06e075c7e29e4b9faccb185e6f466252,health,2,1,D001
06f2427d1d2c45c6ac9e93886582eb82,unit,1,1,D002
06f2427d1d2c45c6ac9e93886582eb82,attack,1,1,D002
06f2427d1d2c45c6ac9e93886582eb82,health,1,1,D002
06f80e4454cd41239edf8c408adb0a52,unit,3,0,D001
06f80e4454cd41239edf8c408adb0a52,attack,3,0,D001
06f80e4454cd41239edf8c408adb0a52,health,2,0,D001
06fe4edff357469ca7a69b007ec7ce8a,unit,1,0,D002
06fe4edff357469ca7a69b007ec7ce8a,attack,1,0,D002
06fe4edff357469ca7a69b007ec7ce8a,health,1,0,D002
07197239898945ffacd26e305d9074ac,unit,2,1,D002
07197239898945ffacd26e305d9074ac,attack,2,1,D002
07197239898945ffacd26e305d9074ac,health,2,1,D002
072459ffa290452da77b17e356ed2dcf,unit,2,1,D001
072459ffa290452da77b17e356ed2dcf,attack,2,1,D001
072459ffa290452da77b17e356ed2dcf,health,2,1,D001
072625e8a4854c84af4974eee987f595,unit,2,1,D001
072625e8a4854c84af4974eee987f595,attack,2,1,D001
072625e8a4854c84af4974eee987f595,health,2,1,D001
0738442c303147819a7feec302f37ad5,unit,2,1,D001
0738442c303147819a7feec302f37ad5,attack,2,1,D001
0738442c303147819a7feec302f37ad5,health,2,1,D001
0750931f4c2f469eb6a4d900ebce6fc4,unit,2,1,D001
0750931f4c2f469eb6a4d900ebce6fc4,attack,2,1,D001
0750931f4c2f469eb6a4d900ebce6fc4,health,2,1,D001
075fa1dfbab64179af00c4f30e18006b,unit,2,0,D001
075fa1dfbab64179af00c4f30e18006b,attack,2,0,D001
075fa1dfbab64179af00c4f30e18006b,health,2,0,D001
076bf91f1da54401b92ef66652c925e2,unit,2,0,D002
076bf91f1da54401b92ef66652c925e2,attack,2,0,D002
076bf91f1da54401b92ef66652c925e2,health,2,0,D002
076fb489dfd143bdaeab10eede3526ba,unit,1,0,D002
076fb489dfd143bdaeab10eede3526ba,attack,1,0,D002
076fb489dfd143bdaeab10eede3526ba,health,1,0,D002
077084bcf7904dad804ae60787db7404,unit,1,1,D001
077084bcf7904dad804ae60787db7404,attack,1,1,D001
077084bcf7904dad804ae60787db7404,health,1,1,D001
078eb21083644b69b7e56bc0f64dc78f,unit,3,1,D001
078eb21083644b69b7e56bc0f64dc78f,attack,3,1,D001
078eb21083644b69b7e56bc0f64dc78f,health,3,1,D001
07a2f9776bee4225ac73f421fdb3b18f,unit,2,0,D001
07a2f9776bee4225ac73f421fdb3b18f,attack,2,0,D001
07a2f9776bee4225ac73f421fdb3b18f,health,2,0,D001
07bd8e1f836d4210bdfd2656a92065f5,unit,1,0,D001
07bd8e1f836d4210bdfd2656a92065f5,attack,1,0,D001
07bd8e1f836d4210bdfd2656a92065f5,health,1,0,D001
07c794df374b4c1784b44d91a80298e8,unit,1,1,D001
07c794df374b4c1784b44d91a80298e8,attack,1,1,D001
07c794df374b4c1784b44d91a80298e8,health,1,1,D001
07d4c8308fc64140b00f6ae451105b7d,unit,2,1,D001
07d4c8308fc64140b00f6ae451105b7d,attack,2,1,D001
07d4c8308fc64140b00f6ae451105b7d,health,2,1,D001
07fe7944afbf4a7ab99d90ace623c791,unit,4,1,D001
07fe7944afbf4a7ab99d90ace623c791,attack,2,1,D001
07fe7944afbf4a7ab99d90ace623c791,health,1,1,D001
0802b105b66b487985d79c46897451a5,unit,4,1,D001
0802b105b66b487985d79c46897451a5,attack,2,1,D001
0802b105b66b487985d79c46897451a5,health,2,1,D001
080be31f44044fd29742b7c398025c52,unit,2,1,D002
080be31f44044fd29742b7c398025c52,attack,2,1,D002
080be31f44044fd29742b7c398025c52,health,1,0,D001
083051b753f54613a540cfd4ed6d7317,unit,1,0,D002
