game_id,seed,created_at,event_count,cards_played,responses_played,attacks_declared,transforms,units_died,triggers_queued,state_based_passes,cards_drawn,healing_done,combat_damage_to_leader,combat_damage_to_unit,effect_damage,winner_index,first_player_index,turn_number,active_player_index,leader_hp_p1,leader_hp_p2,deck_id_p1,deck_id_p2,hand_p1,hand_p2,battlefield_p1,battlefield_p2,rules_version,commit_hash
3045f3630538405694f688dba1a1dfc8,909666337,2026-08-24T05:33:32.286186+00:00,279,16,0,23,7,0,27,115,23,0,0,0,0,1,0,8,1,0,23,D001,D002,6,11,0,4,M3,
17aa0f436d8a433bb09d61943d9b9f8b,1713658874,2026-08-24T05:33:32.298859+00:00,404,31,2,25,9,0,51,170,32,0,0,0,0,0,0,13,1,6,23,D001,D002,4,5,1,3,M3,
c237f6a8956e43b78c2f8fbcb375e6a3,1939118223,2026-08-24T05:33:32.320456+00:00,394,28,4,27,6,0,46,161,32,0,0,0,0,0,1,13,1,15,6,D001,D002,2,8,5,1,M3,
4ffb232a14f44a2ba323125a093efa30,965067727,2026-08-24T05:33:32.339172+00:00,282,22,4,14,6,0,31,113,30,0,0,0,0,0,0,11,1,24,2,D001,D002,3,11,3,0,M3,
65566c0baecb44ec8511869d3e4135c1,90341465,2026-08-24T05:33:32.353240+00:00,411,29,1,29,10,0,48,173,31,0,0,0,0,0,0,12,1,5,25,D001,D002,5,6,1,5,M3,
12ba40ec7ad24710aa6599b5c12f498e,30884438,2026-08-24T05:33:32.372324+00:00,316,23,0,25,5,0,33,133,24,0,0,0,0,1,1,9,1,0,19,D001,D002,5,6,0,4,M3,
cb0c5449fdc0459ab44df28650bddcee,983297492,2026-08-24T05:33:32.386283+00:00,417,37,1,25,8,0,54,174,33,0,0,0,0,0,1,14,1,23,10,D001,D002,2,3,4,2,M3,
635cbe15bbf34fe6b57db74d7239654a,1419179580,2026-08-24T05:33:32.406423+00:00,409,27,3,27,11,0,49,171,32,0,0,0,0,0,1,13,1,13,13,D001,D002,5,7,4,0,M3,
4bfd2e56a00344a997e678e59901dbe5,1196050747,2026-08-24T05:33:32.423827+00:00,407,30,2,27,9,0,50,172,31,0,0,0,0,0,1,12,1,11,17,D001,D002,5,4,1,2,M3,
438fa52122584d91b1983440cd100e42,568275055,2026-08-24T05:33:32.442106+00:00,226,18,2,14,5,0,24,97,18,0,0,0,0,0,1,10,0,25,0,D001,D002,5,3,5,0,M3,
9b9c6eec29b6427c8756e24a00015165,2031403296,2026-08-24T05:33:32.452462+00:00,297,23,1,17,10,0,37,117,29,0,0,0,0,0,1,10,1,11,24,D001,D002,5,10,0,5,M3,
c05e6c3aa726460eb4711f9688732ba3,405126228,2026-08-24T05:33:32.467102+00:00,404,32,6,24,5,0,47,168,33,0,0,0,0,0,0,14,1,17,20,D001,D002,2,3,1,3,M3,
2e85e2f71f9045bea2e608f4815979ba,1521696479,2026-08-24T05:33:32.484789+00:00,308,27,1,19,6,0,37,132,24,0,0,0,0,0,0,11,0,23,0,D001,D002,2,4,5,0,M3,
a9bf810e131747d0b773c3cbc04c3f4b,2005855667,2026-08-24T05:33:32.498406+00:00,429,28,5,31,11,0,49,181,28,0,0,0,0,0,1,14,0,25,0,D001,D002,3,2,5,1,M3,
1e2767129fec42839c3dbc1b7fdac261,260329455,2026-08-24T05:33:32.516639+00:00,324,27,3,17,8,0,40,131,30,0,0,0,0,0,0,11,1,22,18,D001,D002,3,7,2,2,M3,
7cb168d6a33d484ba1541796c707579c,469306919,2026-08-24T05:33:32.532875+00:00,379,29,2,24,11,0,42,157,32,0,0,0,0,0,0,13,1,23,2,D001,D002,2,9,3,4,M3,
910701516b0f4349ae1a06c28a4ebdbf,816941039,2026-08-24T05:33:32.551004+00:00,339,28,4,19,6,0,44,137,30,0,0,0,0,0,1,11,1,18,17,D001,D002,3,5,2,2,M3,
445b97b542ab45678659e82dee2c4dfb,1811967841,2026-08-24T05:33:32.565687+00:00,308,24,0,17,10,0,44,119,30,0,0,0,0,0,1,11,1,21,22,D001,D002,6,10,0,2,M3,
9d2398d4980c4ab3867dc4d8cdc37462,1986972437,2026-08-24T05:33:32.586506+00:00,258,16,2,19,6,0,25,103,24,0,0,0,0,1,1,9,1,0,23,D001,D002,7,9,0,5,M3,
2be9468a8f2c47e3879a65d154de765e,1903232052,2026-08-24T05:33:32.597565+00:00,408,30,4,26,12,0,46,168,32,0,0,0,0,0,0,13,1,23,4,D001,D002,2,6,1,5,M3,
2637accd96a9433baa6074e8b0f55aac,63384488,2026-08-24T05:33:32.616507+00:00,358,27,3,21,9,0,44,145,32,0,0,0,0,0,0,13,1,21,12,D001,D002,5,7,2,1,M3,
697adb4000f440c2a4a09403411521dc,714300770,2026-08-24T05:33:32.632351+00:00,404,28,2,29,10,0,47,166,31,0,0,0,0,0,1,12,1,6,20,D001,D002,5,6,1,2,M3,
fb4ccea5d5b0402e8580e72e70ef412b,2067418686,2026-08-24T05:33:32.653529+00:00,383,29,2,25,9,0,46,160,31,0,0,0,0,0,1,14,0,22,0,D001,D002,5,5,3,2,M3,
5e4a31ff002e40f29b3c4a2146e36a65,251837136,2026-08-24T05:33:32.673752+00:00,360,26,6,20,9,0,43,147,30,0,0,0,0,0,0,11,1,10,19,D001,D002,4,4,1,3,M3,
3e855e457c8c4b63b4efc3692f39a56b,9257255,2026-08-24T05:33:32.690290+00:00,329,24,0,21,8,0,42,132,30,0,0,0,0,0,1,11,1,19,8,D001,D002,5,11,3,1,M3,
0b9370338f06424b9d9a36e476eb4eb6,1954246074,2026-08-24T05:33:32.705470+00:00,321,24,2,19,10,0,40,129,29,0,0,0,0,0,0,11,0,22,0,D001,D002,6,7,5,1,M3,
d94c36f3745e470a86b7e7a7ef6960ab,2090237817,2026-08-24T05:33:32.719614+00:00,368,28,4,22,9,0,45,152,29,0,0,0,0,0,0,10,1,21,19,D001,D002,0,7,3,1,M3,
e48ae5f7f7d14ba298dee8295fb972c0,1274350418,2026-08-24T05:33:32.736545+00:00,422,34,2,26,11,0,56,174,32,0,0,0,0,0,1,13,1,15,18,D001,D002,2,4,3,2,M3,
ce8b779bc5db45ed98b7480cf3f095dc,261810763,2026-08-24T05:33:32.755632+00:00,355,28,2,19,12,0,48,146,30,0,0,0,0,0,0,11,0,11,23,D001,D002,3,7,4,2,M3,
e6e16897bedf40dab2380e01ea4d3d43,215359682,2026-08-24T05:33:32.772630+00:00,368,26,4,22,12,0,43,146,33,0,0,0,0,0,1,14,1,13,17,D001,D002,5,8,0,5,M3,
1774cad4474042b6b125798b01f5b0e4,244295904,2026-08-24T05:33:32.788943+00:00,373,32,5,19,8,0,48,154,31,0,0,0,0,0,0,12,1,17,22,D001,D002,0,4,2,4,M3,
849d7c869bca489581a67ebdb76db8e9,294296873,2026-08-24T05:33:32.805845+00:00,364,26,3,24,5,0,39,147,33,0,0,0,0,0,0,14,1,6,23,D001,D002,6,8,2,4,M3,
7acfec3a44fa49d9a61a2b68a78cd36f,1734202799,2026-08-24T05:33:32.823390+00:00,363,27,1,23,11,0,48,150,28,0,0,0,0,0,0,9,1,12,25,D001,D002,2,8,1,4,M3,
96118124708048b6b981cc24f976e1c0,170689150,2026-08-24T05:33:32.841041+00:00,348,29,1,20,7,0,43,142,32,0,0,0,0,0,1,13,1,5,25,D001,D002,4,8,2,4,M3,
0948424409b547e2a05f7c76642b9b62,1358798143,2026-08-24T05:33:32.859876+00:00,387,29,2,23,12,0,49,159,32,0,0,0,0,0,0,13,1,10,17,D001,D002,6,5,2,5,M3,
51c78ccc2f0e45078bd4bcde133cabe0,1349409434,2026-08-24T05:33:32.877270+00:00,380,33,1,20,10,0,52,156,33,0,0,0,0,0,1,14,1,12,23,D001,D002,4,5,2,4,M3,
f2840a35d9ec4fabb6c2c4caf91cc791,1699887270,2026-08-24T05:33:32.895818+00:00,376,26,3,25,10,0,46,158,29,0,0,0,0,0,1,11,0,18,0,D001,D002,5,5,3,1,M3,
7403f8acfa7e407a8ad3d1fd149439a5,1963764597,2026-08-24T05:33:32.914306+00:00,304,21,3,18,8,0,33,119,31,0,0,0,0,0,1,12,1,8,25,D001,D002,9,8,0,5,M3,
f81892ab1dca493a8e7a5186ea244ee0,40009587,2026-08-24T05:33:32.928682+00:00,453,33,3,30,11,0,55,190,33,0,0,0,0,0,1,14,1,7,16,D001,D002,5,2,1,5,M3,
560a6f3840ce44f789ae9daa9e1ae343,314652384,2026-08-24T05:33:32.949258+00:00,389,31,5,21,11,0,48,159,33,0,0,0,0,0,1,14,1,21,2,D001,D002,3,4,4,3,M3,
5cc9c665c0f847649d5ec6b78441cb3f,568896616,2026-08-24T05:33:32.968117+00:00,385,29,4,21,11,0,45,160,34,0,0,0,0,0,1,15,1,19,11,D001,D002,5,6,3,3,M3,
adfdca853bd44acf98cd7f69e24c9df6,1049193572,2026-08-24T05:33:32.986186+00:00,421,34,5,24,9,0,58,173,32,0,0,0,0,0,1,13,1,20,22,D001,D002,0,3,2,1,M3,
e7d304f417ea4ec4b3d2672f37e87d8e,677517496,2026-08-24T05:33:33.004840+00:00,412,28,4,26,11,0,51,169,33,0,0,0,0,0,1,14,0,12,25,D001,D002,5,6,0,0,M3,
a3abcbf546ba4c818c4b1d394f7eb9f9,33599984,2026-08-24T05:33:33.024455+00:00,307,27,3,15,8,0,41,118,31,0,0,0,0,0,1,12,1,25,21,D001,D002,4,7,2,3,M3,
334f8a9992e84baca185f2461170d372,576775951,2026-08-24T05:33:33.039377+00:00,226,17,1,14,7,0,25,94,20,0,0,0,0,0,0,8,0,25,0,D001,D002,4,8,4,0,M3,
5a43a88bda634f02af843dec9959b335,459716009,2026-08-24T05:33:33.049122+00:00,360,29,1,22,8,0,47,146,31,0,0,0,0,0,1,12,1,16,21,D001,D002,5,6,0,5,M3,
a894f8b117604c58a0fd72b51966685e,1210133979,2026-08-24T05:33:33.064785+00:00,394,31,4,24,8,0,45,162,33,0,0,0,0,0,1,14,1,12,20,D001,D002,5,3,2,3,M3,
80dde225720f4152895b78c99aa541bc,874443787,2026-08-24T05:33:33.083173+00:00,400,31,5,21,12,0,51,168,32,0,0,0,0,0,1,13,1,12,23,D001,D002,2,4,2,3,M3,
8d71c019a07e40acadcfbe539e0c8ad0,1078557553,2026-08-24T05:33:33.101353+00:00,400,33,4,23,10,0,52,165,31,0,0,0,0,0,0,12,1,18,25,D001,D002,0,4,1,3,M3,
cf83bec866d040158c49cfc6520028c8,1819244083,2026-08-24T05:33:33.118107+00:00,368,30,4,20,9,0,44,148,33,0,0,0,0,0,0,14,1,25,15,D001,D002,4,5,3,4,M3,
7212043ac5ed41eab8fb5f60c3b56276,15228622,2026-08-24T05:33:33.134441+00:00,458,33,4,30,11,0,55,195,32,0,0,0,0,0,0,13,1,16,6,D001,D002,3,2,2,4,M3,
6ee30efc0f87427ba51c2d0bae631ab7,1125089309,2026-08-24T05:33:33.155192+00:00,279,17,1,22,7,0,29,115,22,0,0,0,0,1,1,10,1,0,23,D001,D002,6,8,0,4,M3,
8b75b0f9e82d4344b1d2b78938ab7553,1836901321,2026-08-24T05:33:33.168643+00:00,452,32,3,29,13,0,58,188,34,0,0,0,0,0,1,15,0,13,13,D001,D002,3,6,2,1,M3,
f04ac6ca46bd41089de39e455453c37e,478163327,2026-08-24T05:33:50.028634+00:00,385,28,5,24,8,0,47,152,33,0,0,0,0,0,1,14,1,20,17,D001,D002,4,6,3,2,M3,
8f2299f210d84e4ba7d93302c2170c15,1051802512,2026-08-24T05:33:50.049543+00:00,354,27,3,21,9,0,44,144,31,0,0,0,0,0,1,12,1,8,25,D001,D002,3,8,1,4,M3,
053348345d8941c1b5adaccd598a0ccb,440213415,2026-08-24T05:33:50.070558+00:00,351,29,3,23,7,0,38,141,30,0,0,0,0,1,1,14,1,0,25,D001,D002,6,2,0,5,M3,
c7219eea01ac4731a20de795a97569af,136505587,2026-08-24T05:33:50.087230+00:00,387,26,2,26,12,0,46,161,30,0,0,0,0,0,0,11,1,6,21,D001,D002,3,9,1,3,M3,
8affe616e95a4fa683b372499fc3db02,939042955,2026-08-24T05:33:50.104458+00:00,387,30,1,27,8,0,44,165,29,0,0,0,0,0,1,13,0,24,0,D001,D002,4,4,5,1,M3,
4be38bd31afc4902b6628d925dfd3cdc,854001193,2026-08-24T05:33:50.122718+00:00,416,30,4,26,12,0,53,174,31,0,0,0,0,0,0,12,0,25,0,D001,D002,3,4,4,1,M3,
4d114691df4d401fb1cd9085c81001d2,1929338154,2026-08-24T05:33:50.140925+00:00,468,31,4,32,12,0,53,200,33,0,0,0,0,0,1,14,1,2,8,D001,D002,1,7,1,2,M3,
0cf464fe6d7545f2bc939e1d7e98628a,685731524,2026-08-24T05:33:50.161643+00:00,462,33,3,31,12,0,56,193,34,0,0,0,0,0,1,15,1,21,7,D001,D002,3,5,3,1,M3,
9bbbb3f15ff94b09af39e0c3ee86eb2f,1193448329,2026-08-24T05:33:50.182280+00:00,294,25,0,21,4,0,35,121,23,0,0,0,0,0,1,11,0,21,0,D001,D002,1,7,5,0,M3,
91c82bb958784dbc827dc4dbe038ec34,1445662585,2026-08-24T05:33:50.197034+00:00,432,33,0,29,9,0,53,182,33,0,0,0,0,0,0,14,1,23,2,D001,D002,3,7,3,1,M3,
40fb3f508e1646278108380bfe744643,1631775357,2026-08-24T05:33:50.217173+00:00,420,33,3,26,10,0,58,171,32,0,0,0,0,0,1,13,1,25,13,D001,D002,1,5,4,0,M3,
76a4f196ecdc476b85e0eef3c7ca7164,1477278577,2026-08-24T05:33:50.235975+00:00,337,27,4,20,7,0,37,140,29,0,0,0,0,0,1,12,0,23,0,D001,D002,3,5,4,2,M3,
c41afd51b6c049be879fe40c83afcddd,1973214822,2026-08-24T05:33:50.250760+00:00,392,30,3,24,9,0,46,167,31,0,0,0,0,0,0,12,1,14,9,D001,D002,2,6,4,1,M3,
be5c7507ae164ade89758df38eb9fa9f,338444264,2026-08-24T05:33:50.267928+00:00,353,27,5,20,8,0,40,143,32,0,0,0,0,0,1,14,0,23,0,D001,D002,2,8,5,1,M3,
bd3f16b0f75a4c68b7a43728e306e6b0,825873196,2026-08-24T05:33:50.283243+00:00,384,27,3,25,8,0,43,160,31,0,0,0,0,0,0,12,1,12,25,D001,D002,6,5,1,4,M3,
5477aeeaf4f648819ffb80651e06f4c7,978815630,2026-08-24T05:33:50.301620+00:00,366,27,5,20,11,0,46,148,31,0,0,0,0,0,1,12,1,22,19,D001,D002,3,6,2,5,M3,
0e0f2548023d4596ae4dafc8ade6f83c,999829240,2026-08-24T05:33:50.318331+00:00,300,26,4,15,6,0,37,122,28,0,0,0,0,0,0,12,0,23,0,D001,D002,2,6,4,1,M3,
99f6d75ba7ed4c969efe91039a306ac2,1193887545,2026-08-24T05:33:50.334937+00:00,425,31,6,25,7,0,51,179,33,0,0,0,0,0,0,14,1,12,18,D001,D002,1,5,1,1,M3,
fecb4759c6a047be920acd8f619f1f5d,698594025,2026-08-24T05:33:50.353581+00:00,472,34,4,31,11,0,60,198,34,0,0,0,0,0,1,15,0,14,12,D001,D002,2,4,2,1,M3,
ce14c0223ecc48889d2ca5437461a013,899825838,2026-08-24T05:33:50.374408+00:00,415,31,5,24,13,0,54,170,32,0,0,0,0,0,1,13,0,23,13,D001,D002,2,4,2,1,M3,
c9847ec0d1a5468581321adad7e626b7,735034881,2026-08-24T05:33:50.392389+00:00,433,34,4,27,8,0,51,182,34,0,0,0,0,0,1,15,0,17,3,D001,D002,5,1,4,1,M3,
b311bd17e5bc4b658f2de06185466160,1985392498,2026-08-24T05:33:50.412538+00:00,433,31,6,27,10,0,49,182,33,0,0,0,0,0,0,14,1,12,13,D001,D002,0,6,4,3,M3,
d07a452560a74f049433030159a315ba,943239974,2026-08-24T05:33:50.431077+00:00,324,25,4,15,10,0,45,127,31,0,0,0,0,0,0,12,0,23,24,D001,D002,3,9,3,2,M3,
8c6bcbc77d2c4c8c99750173ec7af7d2,983753977,2026-08-24T05:33:50.446414+00:00,412,33,1,27,10,0,54,167,32,0,0,0,0,0,1,13,1,20,17,D001,D002,2,6,2,2,M3,
3a18d13af64846849e011b8218f4b2f5,1722989659,2026-08-24T05:33:50.464409+00:00,306,23,1,18,7,0,37,125,29,0,0,0,0,0,0,10,1,12,23,D001,D002,4,11,1,3,M3,
0eaba648d80a439d964ea67283fe56d3,906164396,2026-08-24T05:33:50.477538+00:00,235,16,2,17,4,0,23,97,20,0,0,0,0,0,0,10,0,25,0,D001,D002,6,6,5,2,M3,
35826c117b30437caee68c557ec3fdba,2144181937,2026-08-24T05:33:50.487932+00:00,463,34,4,30,12,0,59,195,32,0,0,0,0,0,0,13,1,17,13,D001,D002,3,1,5,2,M3,
11fafa1093b34ceb8dd4144cc7e3df36,613628803,2026-08-24T05:33:50.507554+00:00,423,28,4,29,13,0,51,180,29,0,0,0,0,0,1,13,0,22,0,D001,D002,2,5,4,2,M3,
609dd877a97d4deba650f66096724436,1059257080,2026-08-24T05:33:50.525767+00:00,198,17,0,13,3,0,22,83,17,0,0,0,0,0,0,8,0,23,0,D001,D002,4,6,5,0,M3,
ccde5f4967724a76b513a28920cdc9f4,1715412119,2026-08-24T05:33:50.535105+00:00,314,28,0,19,7,0,36,133,27,0,0,0,0,0,1,14,0,18,0,D001,D002,5,4,4,3,M3,
5b2491efdb8e4770a8f35cd1e74ff244,594130308,2026-08-24T05:33:50.551102+00:00,402,28,3,26,10,0,48,167,32,0,0,0,0,0,0,13,1,15,10,D001,D002,4,7,0,4,M3,
6f58726b36bb4f6abc78c2802d51d6b6,202363285,2026-08-24T05:33:50.569557+00:00,454,35,3,30,10,0,54,194,33,0,0,0,0,0,1,14,1,2,19,D001,D002,1,4,3,5,M3,
